conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
2043062344675397897,Mon Apr 20 03:06:37 +0000 2026,1,@westallen139 @nufoursare @sampahfhui dont mention like this please pelaku tetaplah pelaku,2046062957709476205,,westallen139,in,,0,1,0,https://x.com/undefined/status/2046062957709476205,1840403173644939264,
2043062344675397897,Tue Apr 21 07:30:51 +0000 2026,0,@kontol_lod52732 @wroofwoof @MastinSaurus @sampahfhui Lah ayam yg ga upload foto disosmed kok dilecehin juga?,2046491839415583107,,kontol_lod52732,in,,0,0,0,https://x.com/undefined/status/2046491839415583107,1901359304499929088,
2043062344675397897,Tue Apr 21 04:57:40 +0000 2026,0,@Tojize2f @EftikhiaYo14543 @sampahfhui Tanyain yg ngedit dong. Aku suka idol2 korea tapi gak kegilaan yee,2046453292512039015,,Tojize2f,in,,0,0,0,https://x.com/undefined/status/2046453292512039015,1230667651065819137,
2043062344675397897,Wed Apr 22 12:30:57 +0000 2026,1,@sampahfhui Berpendidikan tinggi dan sepintar apapun tidak menjamin seseorang punya etika bahkan semua gelar ga akan ada artinya.,2046929753249321170,,sampahfhui,in,,0,0,0,https://x.com/undefined/status/2046929753249321170,1806683782302556160,
2043062344675397897,Wed Apr 22 10:41:00 +0000 2026,0,@sampahfhui Masih belum ada hukuman final juga dari rektor? Parah lama sekali,2046902080665956796,,sampahfhui,in,,0,0,0,https://x.com/undefined/status/2046902080665956796,1587339115841785857,
2043062344675397897,Wed Apr 22 05:31:41 +0000 2026,0,@billeyzz @sangyeonmeong @bebekqaleo @sampahfhui Gak juga tuh tergantung orang nya jangan salahkan namanya,2046824238125133921,,billeyzz,in,,0,0,0,https://x.com/undefined/status/2046824238125133921,1914239094173167617,
2043062344675397897,Wed Apr 22 04:16:12 +0000 2026,0,@Leifisherman @sampahfhui Berantas pelecehan bukan cuma tugas korban tapi tugas kita semua. Jangan kasih ruang untuk predator berlindung di balik gelar akademik. selengkapnya: https://t.co/3RLzcFY1AB https://t.co/cMPJtIJXAS,2046805241472156019,https://pbs.twimg.com/media/HGe2hCFa4AAZMEq.jpg,Leifisherman,in,,0,0,0,https://x.com/undefined/status/2046805241472156019,3547508953,
2043062344675397897,Wed Apr 22 04:09:26 +0000 2026,0,@sampahfhui Berantas pelecehan bukan cuma tugas korban tapi tugas kita semua. Jangan kasih ruang untuk predator berlindung di balik gelar akademik. selengkapnya https://t.co/YN2cKPozYT https://t.co/A6SNzgC8zs,2046803540799291709,https://pbs.twimg.com/media/HGe099Kb0AAqSXD.jpg,sampahfhui,in,,0,0,0,https://x.com/undefined/status/2046803540799291709,3547508953,
2043062344675397897,Thu Apr 23 06:22:57 +0000 2026,0,@rahma_thet81941 @nufoursare @sampahfhui Siapa bilang dia bukan pelaku. Dia emang pelaku. Physical attractiveness dia di mata saya urusan lain bukan berarti saya naksir sama dia,2047199530282868746,,rahma_thet81941,in,,0,0,0,https://x.com/undefined/status/2047199530282868746,1730940694708228096,
2043062344675397897,Fri Apr 24 07:53:58 +0000 2026,0,@sampahfhui sorry ini lanjutnya gimana? uda gpernah denger tentang ini soalnya,2047584820356931585,,sampahfhui,in,,0,0,0,https://x.com/undefined/status/2047584820356931585,1996121904424648708,
2043062344675397897,Sat Apr 25 00:29:59 +0000 2026,0,@W0SHIPAUL @cherry241566084 @sampahfhui Lu itu juga tolol bego. Bacot sana sini.,2047835477227811020,,W0SHIPAUL,in,,0,0,0,https://x.com/undefined/status/2047835477227811020,1886166318308888576,
2043062344675397897,Sun Apr 26 08:25:04 +0000 2026,0,@Sweetsugaa45 @sampahfhui halo,2048317425196863635,,Sweetsugaa45,tl,,0,0,0,https://x.com/undefined/status/2048317425196863635,929547192,
2043062344675397897,Tue Apr 28 13:34:29 +0000 2026,2,@sampahfhui Apakabar kasus ini?,2049120068836163777,,sampahfhui,in,,0,0,1,https://x.com/undefined/status/2049120068836163777,1308579929190088704,
2043062344675397897,Thu Apr 30 10:22:53 +0000 2026,0,@MastinSaurus @sampahfhui Tetep salah lah goblok kalo emang pikiran lo liar ya simpen buat diri lo sendiri aja gausah disebar ke orang udah gede masa gatau ini sih,2049796626987073823,,MastinSaurus,in,,0,0,0,https://x.com/undefined/status/2049796626987073823,1170494713054392320,
2043062344675397897,Sun May 03 18:07:33 +0000 2026,0,@kejepretcumi @bebekqaleo @sampahfhui @fpciui Kak kamu kenal sama si nasywan nasywan itu?,2051000724700692619,,kejepretcumi,in,,0,0,0,https://x.com/undefined/status/2051000724700692619,2018340754008252417,
